result_id,triad_id,distance_hist1_to_centroid,distance_hist2_to_centroid,distance_hist3_to_centroid,mean_historian_distance,distance_abstract1_to_centroid,distance_abstract2_to_centroid,distance_abstract3_to_centroid,mean_abstract_distance,distance_final_to_centroid,converged,convergence_delta,abstract_distance_variance,mean_pairwise_abstract_similarity,bias_weight_1,bias_weight_2,bias_weight_3,dominant_historian_position,bias_score,mean_source_embedding_distance,source_embedding_variance,created_at
95,95,0.38551366329193115,0.24566614627838135,0.2753024101257324,0.30216073989868164,0.5081882476806641,0.4581892490386963,0.5463434457778931,0.5042403141657511,0.4156612157821655,False,0.08857909838358557,0.0013029868233079215,0.35099007685979206,0.31530031596052777,0.2987367651529815,0.3859629188864908,3,0.0526295855531575,0.6292752027511597,0.0406465157866478,2026-03-13 10:57:54.183034
96,96,0.38493120670318604,0.24502599239349365,0.2729959487915039,0.30098438262939453,0.4719136953353882,0.5091625154018402,0.6326262950897217,0.53790083527565,0.40789932012557983,False,0.1300015151500702,0.004717702134550805,0.3692598193883896,0.33422246641100056,0.3358943182880469,0.32988321530095266,2,0.0025609849547135743,0.6246030330657959,0.04110470786690712,2026-03-13 10:57:54.336329
97,97,0.26260876655578613,0.31441730260849,0.28943198919296265,0.2888193527857463,0.31573760509490967,0.5818449258804321,0.38826823234558105,0.4286169211069743,0.33907562494277954,False,0.08954129616419476,0.01261619270499005,0.3058915336926778,0.32907568606400506,0.37716342379177303,0.2937608901442219,2,0.04383009045843972,0.6708461046218872,0.01959439367055893,2026-03-13 10:57:54.515498
98,98,0.2787749767303467,0.3438919186592102,0.2548409700393677,0.29250262180964154,0.5416989326477051,0.7183925211429596,0.484283447265625,0.5814583003520966,0.4734504818916321,False,0.10800781846046448,0.009924913405410388,0.3862714072068532,0.35710175179323256,0.2833602524895019,0.35953799571726547,3,0.026204662383932154,0.6477834582328796,0.028931118547916412,2026-03-13 10:57:54.625514
99,99,0.2608627676963806,0.29066407680511475,0.31333279609680176,0.28828654686609906,0.4007835388183594,0.39750778675079346,0.4381776452064514,0.4121563235918681,0.2938416600227356,False,0.1183146635691325,0.000340343014552818,0.3568978508313497,0.3116934411358876,0.3649916450101668,0.3233149138539458,2,0.03165831167683347,0.7339327931404114,0.01923738233745098,2026-03-13 10:57:54.740051
100,100,0.25952374935150146,0.25807154178619385,0.3738299608230591,0.2971417506535848,0.5246871113777161,0.47147130966186523,0.5786601901054382,0.5249395370483398,0.4614771604537964,False,0.06346237659454346,0.0019149412078173593,0.36776529749234516,0.35690207710372734,0.2936838639139052,0.34941405898236744,1,0.02356874377039403,0.5737745761871338,0.030509041622281075,2026-03-13 10:57:54.902752
101,101,0.25529247522354126,0.2598379850387573,0.37901949882507324,0.2980499863624573,0.4417443871498108,0.4770694375038147,0.5668903589248657,0.49523472785949707,0.43123459815979004,False,0.06400012969970703,0.002775241262106931,0.3595745066801707,0.29742296883143265,0.3624539699920457,0.3401230611765216,2,0.029120636658712395,0.5495291948318481,0.026286475360393524,2026-03-13 10:57:55.020409
102,102,0.24667036533355713,0.26754409074783325,0.3828275203704834,0.2990139921506246,0.4505819082260132,0.5538844168186188,0.5860605239868164,0.5301756163438162,0.4692237377166748,False,0.060951878627141354,0.0033401294980542275,0.37733879685401917,0.31038800766059493,0.3156308232383245,0.3739811691010806,3,0.040647835767747276,0.5946144461631775,0.023432457819581032,2026-03-13 10:57:55.136189
103,103,0.2607142925262451,0.2861291170120239,0.3167186975479126,0.28785403569539386,0.5027895569801331,0.5316096544265747,0.39868348836898804,0.47769423325856525,0.3362213373184204,False,0.14147289594014484,0.0032597819068066595,0.27968194087346393,0.34301548736459003,0.29645872836466985,0.36052578427074017,3,0.027192450937406853,0.6468096971511841,0.022429747506976128,2026-03-13 10:57:55.282470
104,104,0.26246190071105957,0.39978182315826416,0.24536752700805664,0.30253708362579346,0.3414757251739502,0.56230229139328,0.4324836730957031,0.4454205632209778,0.3350919485092163,False,0.11032861471176147,0.008211076954426725,0.37425460418065387,0.3327399921814768,0.3261309130515565,0.3411290947669667,3,0.007795761433633364,0.48354795575141907,0.0244789719581604,2026-03-13 10:57:55.399287
105,105,0.28053510189056396,0.35336607694625854,0.2462717890739441,0.29339098930358887,0.4819437265396118,0.628427267074585,0.5524488091468811,0.554273267587026,0.4763714075088501,False,0.0779018600781759,0.0035779022655767615,0.291901595890522,0.32672843215228037,0.3710147175443761,0.3022568503033435,2,0.03768138421104278,0.6603975296020508,0.03217772766947746,2026-03-13 10:57:55.527144
106,106,0.2913110852241516,0.26829463243484497,0.29787588119506836,0.28582719961802167,0.5030194520950317,0.426552414894104,0.4033818244934082,0.44431789716084796,0.26822495460510254,False,0.17609294255574542,0.0018124156524316325,0.31175129612286884,0.28355881166620284,0.3507895168024827,0.36565167153131456,3,0.032318338197981245,0.7007136940956116,0.019869817420840263,2026-03-13 10:57:55.652951
107,107,0.4037454128265381,0.24708795547485352,0.257871150970459,0.3029015064239502,0.5366922616958618,0.4204235076904297,0.5217833518981934,0.49296637376149494,0.3833562135696411,False,0.10961016019185382,0.0026682796407947584,0.30534552534421283,0.34965227358907647,0.3057542873888416,0.344593439022082,1,0.016318940255743153,0.7152929902076721,0.02091607078909874,2026-03-13 10:57:55.805195
108,108,0.2591635584831238,0.3924696445465088,0.24893295764923096,0.30018872022628784,0.5545918643474579,0.49559444189071655,0.6033827364444733,0.5511896808942159,0.5467608869075775,False,0.004428793986638424,0.0019421734999259933,0.4514787991841634,0.34789784832620935,0.33079382259603735,0.32130832907775325,1,0.014564514992876032,0.5761626958847046,0.00886322557926178,2026-03-13 10:57:55.970419
109,109,0.25174951553344727,0.2620900869369507,0.37482571601867676,0.2962217728296916,0.5376613438129425,0.4577956795692444,0.5301381945610046,0.5085317393143972,0.41116321086883545,False,0.09736852844556176,0.0012965068416763458,0.3246760865052541,0.3506895700291069,0.3137024056042294,0.33560802436666365,1,0.017356236695773575,0.5647510886192322,0.03175661340355873,2026-03-13 10:57:56.108062
110,110,0.38260388374328613,0.26297318935394287,0.2483578324317932,0.2979783018430074,0.5707683563232422,0.371107816696167,0.4905405640602112,0.4774722456932068,0.4048927426338196,False,0.07257950305938721,0.006729445653166503,0.42668237288792926,0.36161714129423717,0.3380847956095813,0.3002980630961815,1,0.02828380796090385,0.5916666984558105,0.027284055948257446,2026-03-13 10:57:56.319441
111,111,0.34758222103118896,0.2762773633003235,0.2498633861541748,0.29124099016189575,0.5499243140220642,0.6363680064678192,0.5180880129337311,0.5681267778078715,0.6384125351905823,False,-0.07028575738271081,0.0024973576556741347,0.4163806239763896,0.33043906897940906,0.3359682803275321,0.3335926506930588,2,0.0026349469941988057,0.627981424331665,0.031227465718984604,2026-03-13 10:57:56.472684
112,112,0.3406764268875122,0.2748105525970459,0.252399206161499,0.28929539521535236,0.503056526184082,0.46128761768341064,0.5885944068431854,0.5176461835702261,0.4425241947174072,False,0.07512198885281884,0.002807598812351091,0.3407500783602397,0.3562985452802548,0.3137771454291267,0.32992430929061844,1,0.02296521194692147,0.5761367082595825,0.013309728354215622,2026-03-13 10:57:56.661398
113,113,0.2881990671157837,0.3669930696487427,0.23293644189834595,0.29604285955429077,0.4563485383987427,0.6043292284011841,0.6504873335361481,0.5703883667786916,0.48809564113616943,False,0.08229272564252221,0.006857636340072502,0.3476205070813497,0.34712466446905627,0.2997769598828915,0.35309837564805213,3,0.019765042314718817,0.5752585530281067,0.012506111524999142,2026-03-13 10:57:56.961246
114,114,0.253933310508728,0.2582777738571167,0.37058985233306885,0.2942669788996379,0.5631533861160278,0.41490304470062256,0.601866215467453,0.5266408820947012,0.4049959182739258,False,0.12164496382077539,0.0064924526788182,0.2863795558611552,0.3575288323633888,0.3080350135338231,0.33443615410278804,1,0.024195499030055467,0.5747802257537842,0.03261337801814079,2026-03-13 10:57:57.327096
115,115,0.25681644678115845,0.28129124641418457,0.31949007511138916,0.2858659227689107,0.41597771644592285,0.5807525515556335,0.3846759796142578,0.4604687492052714,0.3688749670982361,False,0.09159378210703534,0.0073973963420436275,0.2422870546579361,0.3443017501100467,0.31118528433190307,0.3445129655580502,3,0.011179632224716907,0.6851125955581665,0.03781595453619957,2026-03-13 10:57:57.752938
116,116,0.2526242136955261,0.39900845289230347,0.2489316463470459,0.3001881043116252,0.5088071823120117,0.5831241011619568,0.33623117208480835,0.4760541518529256,0.35613805055618286,False,0.11991610129674274,0.01069573357350922,0.3888760308424632,0.29718176876367525,0.37996848505252123,0.3228497461838034,2,0.04663515171918792,0.632616400718689,0.014509964734315872,2026-03-13 10:57:58.010582
117,117,0.2673708200454712,0.24942916631698608,0.35692936182022095,0.29124311606089276,0.4133955240249634,0.6031285524368286,0.4281306266784668,0.4815515677134196,0.29711490869522095,False,0.18443665901819867,0.007426668815586229,0.1950030972560247,0.39437025481338345,0.30651112351831383,0.2991186216683027,1,0.06103692148005013,0.6351191997528076,0.025421638041734695,2026-03-13 10:57:58.258570
118,118,0.26528429985046387,0.3933018445968628,0.2389025092124939,0.2991628845532735,0.39860087633132935,0.5651761293411255,0.48326796293258667,0.48234832286834717,0.3886585831642151,False,0.09368973970413208,0.004624975354803477,0.3730127563079198,0.3495488056205486,0.3243397262675913,0.32611146811186015,1,0.01621547228721526,0.5301506519317627,0.01982145570218563,2026-03-13 10:57:58.534053
119,119,0.25776147842407227,0.3919011354446411,0.2454007863998413,0.2983544667561849,0.4166055917739868,0.539894163608551,0.3964887857437134,0.45099618037541706,0.32111865282058716,False,0.1298775275548299,0.004018873358935891,0.44747711221377057,0.351994437380905,0.3305623304891757,0.31744323212991926,1,0.018661104047571708,0.6479635834693909,0.01626850850880146,2026-03-13 10:57:58.773583
120,120,0.4041084051132202,0.24425089359283447,0.25338268280029297,0.3005806605021159,0.5867469012737274,0.3877021074295044,0.4416937232017517,0.4720475773016612,0.423126757144928,False,0.048920820156733213,0.007063816555440836,0.3787232041358948,0.3448666079624772,0.3108152655770588,0.344318126460464,1,0.011533274629143886,0.7017360329627991,0.020175546407699585,2026-03-13 10:57:59.014948
121,121,0.3718576431274414,0.2476794719696045,0.25992661714553833,0.29315457741419476,0.40249520540237427,0.40197813510894775,0.4996272325515747,0.4347001910209656,0.3350571393966675,False,0.0996430516242981,0.002107804921240112,0.416826993227005,0.39257248143542633,0.30141130547492495,0.30601621308964866,1,0.05923914810209302,0.6194923520088196,0.023890454322099686,2026-03-13 10:57:59.287898
122,122,0.2536919116973877,0.3213660717010498,0.2788209915161133,0.2846263249715169,0.4959929585456848,0.45153599977493286,0.4964650869369507,0.48133134841918945,0.38524508476257324,False,0.09608626365661621,0.00044391855128604146,0.2942754924297333,0.3247511608973583,0.33374611491398914,0.3415027241886526,3,0.008169390855319258,0.7294226884841919,0.03326684236526489,2026-03-13 10:57:59.690993
123,123,0.264305055141449,0.2361769676208496,0.3964834213256836,0.2989884813626607,0.3566232919692993,0.4136878252029419,0.4711146354675293,0.41380858421325684,0.4135585427284241,False,0.00025004148483276367,0.0021847185807075675,0.5869539777437845,0.3637797857623727,0.3281036644156059,0.30811654982202147,1,0.030446452429039372,0.6351692080497742,0.025063546374440193,2026-03-13 10:57:59.877254
124,124,0.250904381275177,0.2910621166229248,0.30763667821884155,0.28320105870564777,0.4039040803909302,0.366993248462677,0.4348186254501343,0.40190531810124713,0.3159780502319336,False,0.08592726786931354,0.0007687111525937793,0.45525848865509033,0.3264943272804681,0.3560782694215332,0.31742740329799873,2,0.022744936088199885,0.680652916431427,0.025701843202114105,2026-03-13 10:58:00.081635
125,125,0.2518036961555481,0.2812795639038086,0.31789982318878174,0.28366102774937946,0.4583258628845215,0.4576043486595154,0.42117077112197876,0.44570032755533856,0.35470497608184814,False,0.09099535147349042,0.0003009363332048388,0.4331859350204468,0.34499573926824095,0.282637006370833,0.372367254360926,3,0.03903392102759268,0.7104350328445435,0.04058128222823143,2026-03-13 10:58:00.245353
126,126,0.25777339935302734,0.375921368598938,0.24589776992797852,0.29319751262664795,0.4034256935119629,0.6418948173522949,0.4681171178817749,0.5044792095820109,0.36149829626083374,False,0.14298091332117713,0.010139021360604123,0.3663712739944458,0.36010749122221664,0.30963591103356386,0.3302565977442195,1,0.02677415788888332,0.5503458380699158,0.04184475168585777,2026-03-13 10:58:00.463680
127,127,0.23937886953353882,0.4003599286079407,0.2569047212600708,0.2988811731338501,0.4370771646499634,0.4480767250061035,0.57439985871315,0.4865179161230723,0.47284626960754395,False,0.01367164651552838,0.0038817829713742526,0.2919753094514211,0.2981928693524152,0.30864829817065703,0.39315883247692773,3,0.05982549914359442,0.6642356514930725,0.03372088447213173,2026-03-13 10:58:00.621423
128,128,0.25683462619781494,0.2828911542892456,0.30515557527542114,0.2816271185874939,0.3849397897720337,0.503190279006958,0.39441967010498047,0.4275165796279907,0.36283814907073975,False,0.06467843055725098,0.002878232410703655,0.3708195686340332,0.33756789159645456,0.36140085450758486,0.30103125389596064,2,0.028067521174251542,0.6640814542770386,0.017507193610072136,2026-03-13 10:58:00.750882
129,129,0.23619621992111206,0.3905435800552368,0.2623966336250305,0.2963788112004598,0.4737371802330017,0.5348878800868988,0.5092906355857849,0.5059718986352285,0.44034862518310547,False,0.06562327345212304,0.0006287416895770627,0.45098140835762024,0.3549552784279001,0.30613130019011664,0.33891342138198327,1,0.021621945094566775,0.6554420590400696,0.031061669811606407,2026-03-13 10:58:00.861365
130,130,0.27716195583343506,0.3653043508529663,0.23259758949279785,0.2916879653930664,0.6028437316417694,0.5855551660060883,0.5365362167358398,0.5749783714612325,0.5398730039596558,False,0.03510536750157678,0.0007887153802553906,0.38570113976796466,0.30887734874308176,0.3345335539303326,0.3565890973265856,3,0.0232557639932523,0.6524426937103271,0.025533225387334824,2026-03-13 10:58:00.957895
131,131,0.24477636814117432,0.37816178798675537,0.25534236431121826,0.292760173479716,0.5181043744087219,0.5701377987861633,0.6074083149433136,0.5652168293793997,0.4654043912887573,False,0.09981243809064233,0.0013413069357854667,0.3476305256287257,0.3131604164512321,0.37741348006855796,0.3094261034802098,2,0.044080146735224646,0.5554482340812683,0.024664180353283882,2026-03-13 10:58:01.107423
132,132,0.2758079767227173,0.27034640312194824,0.2915921211242676,0.27924883365631104,0.48148995637893677,0.47742825746536255,0.6022781431674957,0.5203987856705984,0.41045302152633667,False,0.10994576414426172,0.0033548641583964513,0.3133622209231059,0.3850855078836467,0.26354780891992263,0.3513666831964307,1,0.05175217455031339,0.7002066373825073,0.02805819734930992,2026-03-13 10:58:01.255611
133,133,0.39386606216430664,0.2515254616737366,0.2433565855026245,0.2962493697802226,0.5145067870616913,0.5849880278110504,0.5919356942176819,0.5638101696968079,0.49122893810272217,False,0.0725812315940857,0.0012234567810486634,0.4479956229527791,0.35595398923486776,0.3200786508458212,0.3239673599193111,1,0.022620655901534448,0.5734989643096924,0.00860804133117199,2026-03-13 10:58:01.402571
134,134,0.3458782434463501,0.2663784623146057,0.24643391370773315,0.286230206489563,0.5950908064842224,0.48245513439178467,0.552948534488678,0.543498158454895,0.5119031071662903,False,0.031595051288604736,0.0021591205748758093,0.4024641513824463,0.3520580107346659,0.34022524157403194,0.3077167476913021,1,0.0187246774013326,0.6495223641395569,0.02331148087978363,2026-03-13 10:58:01.544390
135,135,0.2746785879135132,0.24035042524337769,0.34464722871780396,0.28655874729156494,0.370347261428833,0.4002951383590698,0.45455271005630493,0.4083983699480693,0.2210748791694641,True,0.18732349077860516,0.0012145907775181145,0.2271250238021215,0.35871169450256724,0.3207099836212894,0.3205783218761435,1,0.02537836116923392,0.6699320077896118,0.036979809403419495,2026-03-13 10:58:01.678613
136,136,0.24906015396118164,0.3227410316467285,0.274971067905426,0.28225741783777875,0.40865612030029297,0.4400268793106079,0.47353994846343994,0.44074098269144696,0.3602534532546997,False,0.08048752943674725,0.000701906831336727,0.41254858175913495,0.34333127009550296,0.3107591271080239,0.3459096027964732,3,0.012576269463139889,0.7017903327941895,0.017556048929691315,2026-03-13 10:58:01.811537
137,137,0.3712656497955322,0.2793996334075928,0.22778856754302979,0.29281795024871826,0.5494842529296875,0.6375996470451355,0.47824859619140625,0.5551108320554098,0.5123816430568695,False,0.04272918899854028,0.004247955431026975,0.4046011467774709,0.33783383898393676,0.32916782955932844,0.3329983314567348,1,0.004500505650603448,0.6949723958969116,0.02700229175388813,2026-03-13 10:58:01.984839
138,138,0.39979106187820435,0.25581079721450806,0.23644733428955078,0.2973497311274211,0.580755352973938,0.5403774976730347,0.35085487365722656,0.4906625747680664,0.4236801862716675,False,0.06698238849639893,0.010044825178065745,0.2890412410100301,0.33703696616146367,0.378209205115722,0.2847538287228143,2,0.044875871782388665,0.7109853625297546,0.021012606099247932,2026-03-13 10:58:02.147753
139,139,0.27072614431381226,0.3521042466163635,0.2388615608215332,0.287230650583903,0.5588493347167969,0.6008829176425934,0.6259621977806091,0.5952314833799998,0.5367492735385895,False,0.05848220984141028,0.0007666587527158775,0.3342669904232025,0.35827631737926185,0.30456317292136237,0.33716050969937583,1,0.02494298404592854,0.5685638189315796,0.017718607559800148,2026-03-13 10:58:02.296560
140,140,0.27123957872390747,0.2285759449005127,0.38519924879074097,0.295004924138387,0.3403187394142151,0.45978879928588867,0.5085635185241699,0.43622368574142456,0.36375951766967773,False,0.07246416807174683,0.004995374904474659,0.42237470547358197,0.30812299277019733,0.3311495170971682,0.36072749013263444,3,0.027394156799301128,0.5682561993598938,0.015553171746432781,2026-03-13 10:58:02.450943
141,141,0.2595473527908325,0.24237239360809326,0.36522042751312256,0.28904672463734943,0.5316247344017029,0.4743998050689697,0.5610866546630859,0.5223703980445862,0.4702915549278259,False,0.052078843116760254,0.0012952563527974803,0.35421958565711975,0.2775202156329596,0.32627856287624174,0.3962012214907987,3,0.06286788815746541,0.5267123579978943,0.016950197517871857,2026-03-13 10:58:02.628102
142,142,0.2555338144302368,0.261020302772522,0.3298667073249817,0.28214027484258014,0.504531741142273,0.4614792466163635,0.47250616550445557,0.479505717754364,0.2960793972015381,False,0.18342632055282593,0.00033341641333350935,0.1902660330136617,0.3780544222769671,0.3020612019138338,0.31988437580919904,1,0.0447210889436338,0.6257738471031189,0.0425882488489151,2026-03-13 10:58:02.796449
143,143,0.24049639701843262,0.3879814147949219,0.2532171607017517,0.2938983241717021,0.4046121835708618,0.5619450807571411,0.34762483835220337,0.4380607008934021,0.3653942346572876,False,0.0726664662361145,0.008214929372956684,0.407855490843455,0.3454512975520872,0.3723135308422304,0.2822351716056824,2,0.038980197508897085,0.6469658017158508,0.03125886991620064,2026-03-13 10:58:02.961951
144,144,0.23484748601913452,0.3978426456451416,0.25684982538223267,0.29651331901550293,0.5378960371017456,0.5185054838657379,0.6432979702949524,0.5665664970874786,0.49188101291656494,False,0.0746854841709137,0.0030065250827610393,0.29932446281115216,0.3692776872992218,0.3279073486610473,0.3028149640397308,1,0.035944353965888465,0.6454622745513916,0.031132426112890244,2026-03-13 10:58:03.181028
145,145,0.2339620590209961,0.3967887759208679,0.25739991664886475,0.2960502505302429,0.4368041157722473,0.47140640020370483,0.5952131152153015,0.5011412103970846,0.45846593379974365,False,0.04267527659734094,0.004624314652709751,0.3411177297433217,0.3159962032615483,0.3114259630744179,0.3725778336640338,3,0.03924450033070048,0.6555745005607605,0.02648910880088806,2026-03-13 10:58:03.389486
146,146,0.24503839015960693,0.3085818290710449,0.2869725227355957,0.28019758065541583,0.46774494647979736,0.42826688289642334,0.3745826482772827,0.4235314925511678,0.3294675350189209,False,0.09406395753224689,0.0014577475952566802,0.21031187971433005,0.3222594929811074,0.32735049678035666,0.35039001023853594,3,0.017056676905202628,0.757196843624115,0.028660770505666733,2026-03-13 10:58:03.551317
147,147,0.23243939876556396,0.33753013610839844,0.28581535816192627,0.2852616310119629,0.5032591819763184,0.43526357412338257,0.41226649284362793,0.4502630829811096,0.4003702998161316,False,0.04989278316497803,0.001492437545586256,0.5458997587362925,0.3354665166563937,0.3486147291219447,0.31591875422166166,2,0.015281395788611374,0.5849529504776001,0.0285627618432045,2026-03-13 10:58:03.761443
148,148,0.26858896017074585,0.22838044166564941,0.3839993476867676,0.29365624984105426,0.36328762769699097,0.4402540326118469,0.4651763439178467,0.42290600140889484,0.37426823377609253,False,0.04863776763280231,0.0018806955088316434,0.3855407238006592,0.3844541645390792,0.3171696531618561,0.2983761822990647,1,0.0511208312057459,0.5261027216911316,0.021266045048832893,2026-03-13 10:58:03.907851
149,149,0.25339818000793457,0.23490440845489502,0.4029155373573303,0.29707270860671997,0.41086721420288086,0.43601077795028687,0.5635923147201538,0.47015676895777386,0.36789941787719727,False,0.1022573510805766,0.004470467072276879,0.27440247933069867,0.3471520451177984,0.32006984809858385,0.3327781067836177,1,0.013818711784465088,0.5885055065155029,0.025791794061660767,2026-03-13 10:58:04.054211
150,150,0.27546870708465576,0.3647630214691162,0.22865158319473267,0.2896277705828349,0.5860057473182678,0.5378957688808441,0.4025660753250122,0.5088225305080414,0.4517819881439209,False,0.05704054236412048,0.0060309788049064394,0.4194332758585612,0.30907937438585864,0.35779162636381734,0.3331289992503239,2,0.024458293030484024,0.6027299165725708,0.008463372476398945,2026-03-13 10:58:04.183255
151,151,0.30239248275756836,0.2438732385635376,0.2915579080581665,0.27927454312642414,0.5122452974319458,0.30810630321502686,0.3495074510574341,0.38995301723480225,0.2907635569572449,False,0.09918946027755737,0.007763376738353145,0.4264286160469055,0.34990640829221153,0.3062714328169231,0.3438221588908654,1,0.01657307495887822,0.6480810642242432,0.03349894657731056,2026-03-13 10:58:04.326244
152,152,0.3817380666732788,0.2571004629135132,0.23628193140029907,0.29170682032903034,0.4798194169998169,0.31675803661346436,0.5050729811191559,0.4338834782441457,0.31105804443359375,False,0.12282543381055194,0.006965474955379333,0.3755982021490733,0.36743380879086274,0.32732586188214313,0.3052403293269943,1,0.03410047545752942,0.6207149028778076,0.02346440590918064,2026-03-13 10:58:04.482598
153,153,0.40128427743911743,0.23592543601989746,0.2515023946762085,0.2962373693784078,0.4993603229522705,0.6315893828868866,0.47775524854660034,0.5362349847952524,0.5391391813755035,False,-0.002904196580251095,0.004624027157721341,0.4758489429950714,0.3210668463388361,0.3610021569211365,0.3179309967400274,2,0.027668823587803204,0.6466984152793884,0.022947458550333977,2026-03-13 10:58:04.637758
154,154,0.3785712718963623,0.2404080629348755,0.25251370668411255,0.29049768050511676,0.5174994766712189,0.4832162857055664,0.8528683930635452,0.6178613851467768,0.3599352240562439,True,0.2579261610905329,0.02781003641546059,0.18867246309916177,0.3810879098021708,0.4173174638516451,0.20159462634618405,2,0.08398413051831177,0.5330463647842407,0.02741401642560959,2026-03-13 10:58:04.795277
155,155,0.26694363355636597,0.25330042839050293,0.3144087791442871,0.278217613697052,0.49845242500305176,0.4799760580062866,0.48260658979415894,0.4870116909344991,0.371535062789917,False,0.1154766281445821,6.65984809281718e-05,0.27667469282944995,0.35698752907003156,0.3549057714255594,0.2881066995044091,1,0.023654195736698247,0.642023503780365,0.03421701490879059,2026-03-13 10:58:04.943139
156,156,0.27030515670776367,0.27720004320144653,0.2784726023674011,0.2753259340922038,0.4390840530395508,0.4135773777961731,0.3371275067329407,0.3965963125228882,0.20158720016479492,True,0.19500911235809326,0.0018767011780364367,0.2565326790014903,0.34423112510128157,0.32691091338973527,0.32885796150898317,1,0.01089779176794825,0.7415855526924133,0.0349893756210804,2026-03-13 10:58:05.081047
157,157,0.30444538593292236,0.2308293581008911,0.30961906909942627,0.28163127104441327,0.43405628204345703,0.4560546875,0.4231628179550171,0.437757929166158,0.23910140991210938,True,0.19865651925404865,0.00018716360940452937,0.26209165652592975,0.34974297634212115,0.32606250771069445,0.3241945159471844,1,0.016409643008787833,0.6766345500946045,0.023716650903224945,2026-03-13 10:58:05.243389
158,158,0.27610230445861816,0.23397457599639893,0.3397054672241211,0.2832607825597127,0.3611355423927307,0.47980797290802,0.4754669666290283,0.438803493976593,0.21554017066955566,True,0.22326332330703735,0.003019296074202297,0.18723760296901068,0.35830293809309416,0.3112206399820759,0.33047642192483,1,0.024969604759760844,0.7163985371589661,0.043856166303157806,2026-03-13 10:58:05.386282
159,159,0.265529990196228,0.3518993854522705,0.23636996746063232,0.28459978103637695,0.49938279390335083,0.6422111392021179,0.5071457624435425,0.549579898516337,0.45851045846939087,False,0.09106944004694617,0.004300317322252865,0.4119444290796916,0.3273052838160512,0.2860641179998399,0.386630598184109,3,0.05329726485077568,0.6236965656280518,0.013223866932094097,2026-03-13 10:58:05.540615
160,160,0.31295883655548096,0.23008614778518677,0.300693154335022,0.2812460462252299,0.4115408658981323,0.4450768828392029,0.43036144971847534,0.42899306615193683,0.3431931734085083,False,0.08579989274342853,0.00018838030883788152,0.24153624971707663,0.3626602587807733,0.34040495012229044,0.2969347910969363,1,0.029326925447439978,0.7207557559013367,0.02379579097032547,2026-03-13 10:58:05.712388
161,161,0.3123384118080139,0.22943854331970215,0.3009539842605591,0.28091031312942505,0.4519578218460083,0.37922006845474243,0.3454214334487915,0.3921997745831807,0.24510276317596436,False,0.14709701140721637,0.0019759033943774146,0.3434407363335292,0.3313468668921302,0.33624414086293974,0.3324089922449301,2,0.0029108075296064295,0.6597964763641357,0.027801845222711563,2026-03-13 10:58:05.878641
162,162,0.37139350175857544,0.2761707305908203,0.22238266468048096,0.2899822990099589,0.5955546200275421,0.5628838539123535,0.4730408787727356,0.5438264509042104,0.465633749961853,False,0.07819270094235742,0.0026831951040823376,0.2946443259716034,0.34508304341091084,0.33458634789510017,0.320330608693989,1,0.011749710077577524,0.6966824531555176,0.020595848560333252,2026-03-13 10:58:06.043688
163,163,0.23613446950912476,0.38876909017562866,0.2499866485595703,0.2916300694147746,0.46172940731048584,0.5652879774570465,0.3296930193901062,0.4522368013858795,0.36210912466049194,False,0.09012767672538757,0.00929588549471383,0.4341266651948293,0.3554056895127509,0.31585440113531615,0.328739909351933,1,0.022072356179417607,0.6340038776397705,0.013936660252511501,2026-03-13 10:58:06.208049
164,164,0.2458796501159668,0.2573445439338684,0.337597131729126,0.28027377525965375,0.631392776966095,0.6058365106582642,0.3986283540725708,0.5452858805656433,0.3524301052093506,False,0.19285577535629272,0.01086306882979926,0.18663450703024864,0.31262675031847326,0.32121506359380086,0.36615818608772593,3,0.03282485275439262,0.6512548923492432,0.018228555098176003,2026-03-13 10:58:06.402354
165,165,0.2746462821960449,0.23172247409820557,0.3399137258529663,0.28209416071573895,0.3921840190887451,0.46914201974868774,0.49711859226226807,0.45281487703323364,0.32045960426330566,False,0.13235527276992798,0.001968498569143643,0.17738456527392069,0.37682632445799,0.3279426757135755,0.2952309998284344,1,0.04349299112465671,0.6664383411407471,0.02781933918595314,2026-03-13 10:58:06.598266
166,166,0.25099480152130127,0.23348188400268555,0.3919711112976074,0.29214926560719806,0.5497441291809082,0.4417123794555664,0.45324838161468506,0.48156829675038654,0.4507409334182739,False,0.03082736333211261,0.002346151954766482,0.4686400393644969,0.34384935358057167,0.3193136829465332,0.33683696347289516,1,0.010516020247238356,0.651837170124054,0.014204619452357292,2026-03-13 10:58:06.796307
167,167,0.24908310174942017,0.2981894016265869,0.27800440788269043,0.27509230375289917,0.4205501675605774,0.48218297958374023,0.5280368626117706,0.47692333658536273,0.3249756097793579,False,0.15194772680600482,0.0019393968577398918,0.16694665451844534,0.32399575053842444,0.3531178842602605,0.32288636520131514,2,0.019784550926927158,0.7826940417289734,0.03070114366710186,2026-03-13 10:58:07.017234
168,168,0.2575761675834656,0.2743891477584839,0.2897995114326477,0.2739216089248657,0.545021116733551,0.5025477707386017,0.4328168034553528,0.49346189697583515,0.22299635410308838,True,0.27046554287274677,0.002139577870721807,0.09476673913498719,0.3601428967041956,0.3010230413278631,0.3388340619679413,1,0.026809563370862266,0.7528581619262695,0.05388110876083374,2026-03-13 10:58:07.182026
