geometry_id,triad_id,source_ids,n_sources,distance_matrix,distance_mean,distance_std,distance_min,distance_max,distance_p10,distance_p25,distance_p50,distance_p75,distance_p90,within_hist1_mean,within_hist2_mean,within_hist3_mean,between_hist12_mean,between_hist13_mean,between_hist23_mean,within_mean,between_mean,within_between_ratio,created_at
110,110,"[""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""411eaadb-2b9d-490e-b5e3-156001227989"", ""5231a679-05dd-4a3f-bdbf-7d46c2771439"", ""1c85402e-1dda-4dc7-9fe1-0721787b8108"", ""5e5e6a1c-a3c7-4613-9fd1-adcc73f118a1"", ""60fdffca-9e95-42f9-829b-dec8874c8293"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""3e2656b9-dab4-465c-b6ee-bdf1e5c99ec5"", ""abeae188-62e8-426e-8d91-2e5abc0c690a""]",9,"[[0.0, 0.5231590270996094, 0.5027233958244324, 0.7925806045532227, 0.7832798957824707, 0.5973067879676819, 0.0, 0.6187295317649841, 0.5117603540420532], [0.5231590270996094, 5.960464477539063e-08, 0.23776960372924805, 0.6970151662826538, 0.8014072179794312, 0.7040939331054688, 0.5231590270996094, 0.41683292388916016, 0.6112604141235352], [0.5027233958244324, 0.23776960372924805, 0.0, 0.6745767593383789, 0.8347566723823547, 0.6718322038650513, 0.5027233958244324, 0.44426554441452026, 0.628406286239624], [0.7925806045532227, 0.6970151662826538, 0.6745767593383789, -3.5762786865234375e-07, 0.5049126744270325, 0.5588180422782898, 0.7925806045532227, 0.6786699891090393, 0.7034205794334412], [0.7832798957824707, 0.8014072179794312, 0.8347566723823547, 0.5049126744270325, 0.0, 0.39159882068634033, 0.7832798957824707, 0.7420382499694824, 0.6736882925033569], [0.5973067879676819, 0.7040939331054688, 0.6718322038650513, 0.5588180422782898, 0.39159882068634033, -3.5762786865234375e-07, 0.5973067879676819, 0.65791916847229, 0.5287036299705505], [0.0, 0.5231590270996094, 0.5027233958244324, 0.7925806045532227, 0.7832798957824707, 0.5973067879676819, 0.0, 0.6187295317649841, 0.5117603540420532], [0.6187295317649841, 0.41683292388916016, 0.44426554441452026, 0.6786699891090393, 0.7420382499694824, 0.65791916847229, 0.6187295317649841, -1.1920928955078125e-07, 0.4789356589317322], [0.5117603540420532, 0.6112604141235352, 0.628406286239624, 0.7034205794334412, 0.6736882925033569, 0.5287036299705505, 0.5117603540420532, 0.4789356589317322, -2.384185791015625e-07]]",0.5916666984558105,0.16517886519432068,0.0,0.8347566723823547,0.4305492341518402,0.510048434138298,0.6149949729442596,0.6986165195703506,0.7879302501678467,0.4212173521518707,0.4851098358631134,0.5364751815795898,0.7285387516021729,0.4730152487754822,0.6841785907745361,0.4809340834617615,0.6285775303840637,0.7651149782078729,2026-03-13 10:57:56.322966
111,111,"[""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""411eaadb-2b9d-490e-b5e3-156001227989"", ""5231a679-05dd-4a3f-bdbf-7d46c2771439"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""3e2656b9-dab4-465c-b6ee-bdf1e5c99ec5"", ""abeae188-62e8-426e-8d91-2e5abc0c690a"", ""4510e046-fff1-426d-b8bb-7d7f8e147752"", ""b2d03db9-edd3-4467-a2f0-1ef1b8bc5079"", ""e886a999-d83f-4d41-80d2-5d86c2c9b780""]",9,"[[0.0, 0.5231590270996094, 0.5027233958244324, 0.0, 0.6187295317649841, 0.5117603540420532, 0.5955384373664856, 0.7084949612617493, 0.7829960584640503], [0.5231590270996094, 5.960464477539063e-08, 0.23776960372924805, 0.5231590270996094, 0.41683292388916016, 0.6112604141235352, 0.7190228700637817, 0.751980185508728, 0.767342209815979], [0.5027233958244324, 0.23776960372924805, 0.0, 0.5027233958244324, 0.44426554441452026, 0.628406286239624, 0.7101801633834839, 0.8545767068862915, 0.7413488626480103], [0.0, 0.5231590270996094, 0.5027233958244324, 0.0, 0.6187295317649841, 0.5117603540420532, 0.5955384373664856, 0.7084949612617493, 0.7829960584640503], [0.6187295317649841, 0.41683292388916016, 0.44426554441452026, 0.6187295317649841, -1.1920928955078125e-07, 0.4789356589317322, 0.678804874420166, 0.8605942130088806, 0.7888374328613281], [0.5117603540420532, 0.6112604141235352, 0.628406286239624, 0.5117603540420532, 0.4789356589317322, -2.384185791015625e-07, 0.5404766201972961, 0.7707934379577637, 0.8450051546096802], [0.5955384373664856, 0.7190228700637817, 0.7101801633834839, 0.5955384373664856, 0.678804874420166, 0.5404766201972961, 1.1920928955078125e-07, 0.7102656364440918, 0.7221465706825256], [0.7084949612617493, 0.751980185508728, 0.8545767068862915, 0.7084949612617493, 0.8605942130088806, 0.7707934379577637, 0.7102656364440918, 5.960464477539063e-08, 0.8416818380355835], [0.7829960584640503, 0.767342209815979, 0.7413488626480103, 0.7829960584640503, 0.7888374328613281, 0.8450051546096802, 0.7221465706825256, 0.8416818380355835, 1.1920928955078125e-07]]",0.627981424331665,0.17671294510364532,0.0,0.8605942130088806,0.4616006016731262,0.5203093588352203,0.653605580329895,0.7558206915855408,0.8152596354484558,0.4212173521518707,0.5364751815795898,0.7580313682556152,0.4730152487754822,0.7368311285972595,0.7301712036132812,0.5719079375267029,0.6466725468635559,0.8843856760280441,2026-03-13 10:57:56.475453
112,112,"[""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""411eaadb-2b9d-490e-b5e3-156001227989"", ""5231a679-05dd-4a3f-bdbf-7d46c2771439"", ""94acc418-3e9d-45f8-aca2-836f39089432"", ""11a6f180-ae0d-4a17-83df-e5cc1a34efb8"", ""8fc232d0-dbeb-4daa-acea-87e8ee604daf"", ""a4d16ed6-10cf-44e9-98da-b3c8d6351f15"", ""fa101ded-ddae-4505-96cf-37bd80d05d53"", ""b8f343f9-f346-4286-a031-c04ec98af1d0""]",9,"[[0.0, 0.5231590270996094, 0.5027233958244324, 0.711593508720398, 0.48814213275909424, 0.5882962942123413, 0.5648293495178223, 0.6487771272659302, 0.6152074933052063], [0.5231590270996094, 5.960464477539063e-08, 0.23776960372924805, 0.6885012984275818, 0.5243349075317383, 0.5588855743408203, 0.6596498489379883, 0.7131195664405823, 0.6642735004425049], [0.5027233958244324, 0.23776960372924805, 0.0, 0.7127797603607178, 0.5146822929382324, 0.5891737937927246, 0.5384246110916138, 0.6964514255523682, 0.6725828647613525], [0.711593508720398, 0.6885012984275818, 0.7127797603607178, 0.0, 0.37067699432373047, 0.3876550793647766, 0.6612516641616821, 0.7323409914970398, 0.7271866798400879], [0.48814213275909424, 0.5243349075317383, 0.5146822929382324, 0.37067699432373047, -1.1920928955078125e-07, 0.3250226378440857, 0.5215060710906982, 0.661247193813324, 0.5579664707183838], [0.5882962942123413, 0.5588855743408203, 0.5891737937927246, 0.3876550793647766, 0.3250226378440857, 0.0, 0.6201394200325012, 0.6051658987998962, 0.6040868163108826], [0.5648293495178223, 0.6596498489379883, 0.5384246110916138, 0.6612516641616821, 0.5215060710906982, 0.6201394200325012, -2.384185791015625e-07, 0.5837152600288391, 0.4958030581474304], [0.6487771272659302, 0.7131195664405823, 0.6964514255523682, 0.7323409914970398, 0.661247193813324, 0.6051658987998962, 0.5837152600288391, -1.1920928955078125e-07, 0.4738001823425293], [0.6152074933052063, 0.6642735004425049, 0.6725828647613525, 0.7271866798400879, 0.5579664707183838, 0.6040868163108826, 0.4958030581474304, 0.4738001823425293, -2.384185791015625e-07]]",0.5761367082595825,0.11536779254674911,0.23776960372924805,0.7323409914970398,0.43072763085365295,0.5198001265525818,0.588735044002533,0.6620071232318878,0.7121866345405579,0.4212173521518707,0.36111822724342346,0.5177728533744812,0.5973765850067139,0.6414794921875,0.6323212385177612,0.4333694875240326,0.6237257719039917,0.6948077296872381,2026-03-13 10:57:56.664996
113,113,"[""fa0c2ee0-1ea5-4c25-9e14-85f2ed1b19e9"", ""d468ab42-3884-4344-ad4a-4a703636fd6a"", ""f4ec8f9b-7107-4263-be45-63839cd8d9e5"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""411eaadb-2b9d-490e-b5e3-156001227989"", ""5231a679-05dd-4a3f-bdbf-7d46c2771439"", ""a4d16ed6-10cf-44e9-98da-b3c8d6351f15"", ""fa101ded-ddae-4505-96cf-37bd80d05d53"", ""b8f343f9-f346-4286-a031-c04ec98af1d0""]",9,"[[-2.384185791015625e-07, 0.36945897340774536, 0.45316755771636963, 0.552573025226593, 0.6365320682525635, 0.6443614959716797, 0.6219671368598938, 0.6483631134033203, 0.5547321438789368], [0.36945897340774536, 0.0, 0.5153966546058655, 0.6620486378669739, 0.7530361413955688, 0.7286362648010254, 0.6808193922042847, 0.7029739022254944, 0.6824305057525635], [0.45316755771636963, 0.5153966546058655, -3.5762786865234375e-07, 0.48873287439346313, 0.5435300469398499, 0.5531437397003174, 0.44745534658432007, 0.48199462890625, 0.39766794443130493], [0.552573025226593, 0.6620486378669739, 0.48873287439346313, 0.0, 0.5231590270996094, 0.5027233958244324, 0.5648293495178223, 0.6487771272659302, 0.6152074933052063], [0.6365320682525635, 0.7530361413955688, 0.5435300469398499, 0.5231590270996094, 5.960464477539063e-08, 0.23776960372924805, 0.6596498489379883, 0.7131195664405823, 0.6642735004425049], [0.6443614959716797, 0.7286362648010254, 0.5531437397003174, 0.5027233958244324, 0.23776960372924805, 0.0, 0.5384246110916138, 0.6964514255523682, 0.6725828647613525], [0.6219671368598938, 0.6808193922042847, 0.44745534658432007, 0.5648293495178223, 0.6596498489379883, 0.5384246110916138, -2.384185791015625e-07, 0.5837152600288391, 0.4958030581474304], [0.6483631134033203, 0.7029739022254944, 0.48199462890625, 0.6487771272659302, 0.7131195664405823, 0.6964514255523682, 0.5837152600288391, -1.1920928955078125e-07, 0.4738001823425293], [0.5547321438789368, 0.6824305057525635, 0.39766794443130493, 0.6152074933052063, 0.6642735004425049, 0.6725828647613525, 0.4958030581474304, 0.4738001823425293, -2.384185791015625e-07]]",0.5752585530281067,0.11183072626590729,0.23776960372924805,0.7530361413955688,0.45031145215034485,0.5009933114051819,0.5742723047733307,0.6626048535108566,0.6997126638889313,0.44600772857666016,0.4212173521518707,0.5177728533744812,0.6180660724639893,0.5798226594924927,0.6414794921875,0.4616659879684448,0.6131227016448975,0.7529748722888231,2026-03-13 10:57:56.965242
114,114,"[""0dd1452a-e3bb-4943-9769-e374f7202222"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""9f7fc655-ca62-4a86-bbb2-8007b19b754b"", ""86331b81-9e0a-47d5-80dd-b26e438363e1"", ""7c673fb6-ebfe-45f9-9eba-c83cd5dadb6c"", ""20745b5b-6ba6-43cf-951f-a2f01d564b96"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""411eaadb-2b9d-490e-b5e3-156001227989"", ""5231a679-05dd-4a3f-bdbf-7d46c2771439""]",9,"[[0.0, 0.6902626752853394, 0.7392821907997131, 0.7722488641738892, 0.7631701827049255, 0.7631701827049255, 0.6902626752853394, 0.7743792533874512, 0.8286370635032654], [0.6902626752853394, 0.0, 0.5154996514320374, 0.6740023493766785, 0.6563706994056702, 0.6563706994056702, 0.0, 0.5231590270996094, 0.5027233958244324], [0.7392821907997131, 0.5154996514320374, 5.960464477539063e-08, 0.5905134677886963, 0.48482418060302734, 0.48482418060302734, 0.5154996514320374, 0.5128553509712219, 0.5273664593696594], [0.7722488641738892, 0.6740023493766785, 0.5905134677886963, 0.0, 0.4838014841079712, 0.4838014841079712, 0.6740023493766785, 0.5992699861526489, 0.6624432802200317], [0.7631701827049255, 0.6563706994056702, 0.48482418060302734, 0.4838014841079712, -1.1920928955078125e-07, -1.1920928955078125e-07, 0.6563706994056702, 0.6367448568344116, 0.6367316246032715], [0.7631701827049255, 0.6563706994056702, 0.48482418060302734, 0.4838014841079712, -1.1920928955078125e-07, -1.1920928955078125e-07, 0.6563706994056702, 0.6367448568344116, 0.6367316246032715], [0.6902626752853394, 0.0, 0.5154996514320374, 0.6740023493766785, 0.6563706994056702, 0.6563706994056702, 0.0, 0.5231590270996094, 0.5027233958244324], [0.7743792533874512, 0.5231590270996094, 0.5128553509712219, 0.5992699861526489, 0.6367448568344116, 0.6367448568344116, 0.5231590270996094, 5.960464477539063e-08, 0.23776960372924805], [0.8286370635032654, 0.5027233958244324, 0.5273664593696594, 0.6624432802200317, 0.6367316246032715, 0.6367316246032715, 0.5027233958244324, 0.23776960372924805, 0.0]]",0.5747802257537842,0.18059174716472626,-1.1920928955078125e-07,0.8286370635032654,0.4838014841079712,0.5103223621845245,0.6367316246032715,0.6740023493766785,0.7631701827049255,0.6483481526374817,0.3225342929363251,0.4212173521518707,0.6494994163513184,0.5416536331176758,0.6439344882965088,0.4640332758426666,0.6116958260536194,0.7586013441294773,2026-03-13 10:57:57.330508
115,115,"[""86331b81-9e0a-47d5-80dd-b26e438363e1"", ""7c673fb6-ebfe-45f9-9eba-c83cd5dadb6c"", ""20745b5b-6ba6-43cf-951f-a2f01d564b96"", ""a4d16ed6-10cf-44e9-98da-b3c8d6351f15"", ""fa101ded-ddae-4505-96cf-37bd80d05d53"", ""b8f343f9-f346-4286-a031-c04ec98af1d0"", ""9f057df4-1a37-4381-9330-b1eb52be0fa8"", ""b61d6063-352e-460a-a3a1-5b4b5b421d03"", ""1fc82526-64da-4839-9258-0989b84da432""]",9,"[[0.0, 0.4838014841079712, 0.4838014841079712, 0.8133429884910583, 0.7854143977165222, 0.8632118105888367, 1.0654172897338867, 0.9562191963195801, 0.8984271287918091], [0.4838014841079712, -1.1920928955078125e-07, -1.1920928955078125e-07, 0.7200100421905518, 0.7539567351341248, 0.7428407669067383, 0.9109353423118591, 0.7426541447639465, 0.7282060384750366], [0.4838014841079712, -1.1920928955078125e-07, -1.1920928955078125e-07, 0.7200100421905518, 0.7539567351341248, 0.7428407669067383, 0.9109353423118591, 0.7426541447639465, 0.7282060384750366], [0.8133429884910583, 0.7200100421905518, 0.7200100421905518, -2.384185791015625e-07, 0.5837152600288391, 0.4958030581474304, 0.7352776527404785, 0.5950023531913757, 0.7185345888137817], [0.7854143977165222, 0.7539567351341248, 0.7539567351341248, 0.5837152600288391, -1.1920928955078125e-07, 0.4738001823425293, 0.8837315440177917, 0.7593926787376404, 0.6338522434234619], [0.8632118105888367, 0.7428407669067383, 0.7428407669067383, 0.4958030581474304, 0.4738001823425293, -2.384185791015625e-07, 0.761397123336792, 0.4810296297073364, 0.5039794445037842], [1.0654172897338867, 0.9109353423118591, 0.9109353423118591, 0.7352776527404785, 0.8837315440177917, 0.761397123336792, -1.1920928955078125e-07, 0.38363373279571533, 0.5895657539367676], [0.9562191963195801, 0.7426541447639465, 0.7426541447639465, 0.5950023531913757, 0.7593926787376404, 0.4810296297073364, 0.38363373279571533, -3.5762786865234375e-07, 0.5184962749481201], [0.8984271287918091, 0.7282060384750366, 0.7282060384750366, 0.7185345888137817, 0.6338522434234619, 0.5039794445037842, 0.5895657539367676, 0.5184962749481201, 2.384185791015625e-07]]",0.6851125955581665,0.19446325302124023,-1.1920928955078125e-07,1.0654172897338867,0.4824155569076538,0.5674105137586594,0.7317418456077576,0.7674014419317245,0.9046812355518341,0.3225342929363251,0.5177728533744812,0.49723193049430847,0.7661759853363037,0.8537394404411316,0.6746885776519775,0.4458463490009308,0.764867901802063,0.582906339709768,2026-03-13 10:57:57.758341
116,116,"[""f77383b2-968b-4fc9-940f-506a32e25610"", ""4510e046-fff1-426d-b8bb-7d7f8e147752"", ""a28f7d57-8d13-4551-8e41-23eb67b9617e"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""411eaadb-2b9d-490e-b5e3-156001227989"", ""5231a679-05dd-4a3f-bdbf-7d46c2771439"", ""1c85402e-1dda-4dc7-9fe1-0721787b8108"", ""5e5e6a1c-a3c7-4613-9fd1-adcc73f118a1"", ""60fdffca-9e95-42f9-829b-dec8874c8293""]",9,"[[0.0, 0.6012649536132812, 0.48872530460357666, 0.6464022994041443, 0.6761981248855591, 0.6550980806350708, 0.5967381000518799, 0.5973461270332336, 0.4704786539077759], [0.6012649536132812, 1.1920928955078125e-07, 0.6174551248550415, 0.5955384373664856, 0.7190228700637817, 0.7101801633834839, 0.6895586252212524, 0.64516282081604, 0.6328943967819214], [0.48872530460357666, 0.6174551248550415, -1.1920928955078125e-07, 0.620438277721405, 0.6058663129806519, 0.6341595649719238, 0.7908099889755249, 0.7591332197189331, 0.7458862066268921], [0.6464022994041443, 0.5955384373664856, 0.620438277721405, 0.0, 0.5231590270996094, 0.5027233958244324, 0.7925806045532227, 0.7832798957824707, 0.5973067879676819], [0.6761981248855591, 0.7190228700637817, 0.6058663129806519, 0.5231590270996094, 5.960464477539063e-08, 0.23776960372924805, 0.6970151662826538, 0.8014072179794312, 0.7040939331054688], [0.6550980806350708, 0.7101801633834839, 0.6341595649719238, 0.5027233958244324, 0.23776960372924805, 0.0, 0.6745767593383789, 0.8347566723823547, 0.6718322038650513], [0.5967381000518799, 0.6895586252212524, 0.7908099889755249, 0.7925806045532227, 0.6970151662826538, 0.6745767593383789, -3.5762786865234375e-07, 0.5049126744270325, 0.5588180422782898], [0.5973461270332336, 0.64516282081604, 0.7591332197189331, 0.7832798957824707, 0.8014072179794312, 0.8347566723823547, 0.5049126744270325, 0.0, 0.39159882068634033], [0.4704786539077759, 0.6328943967819214, 0.7458862066268921, 0.5973067879676819, 0.7040939331054688, 0.6718322038650513, 0.5588180422782898, 0.39159882068634033, -3.5762786865234375e-07]]",0.632616400718689,0.12045731395483017,0.23776960372924805,0.8347566723823547,0.4957243502140045,0.5964381843805313,0.6396611928939819,0.7056154906749725,0.7870449423789978,0.5691484808921814,0.4212173521518707,0.4851098358631134,0.6514337658882141,0.6586676239967346,0.7285387516021729,0.4918252229690552,0.6795467138290405,0.7237548397486444,2026-03-13 10:57:58.014556
117,117,"[""fa0c2ee0-1ea5-4c25-9e14-85f2ed1b19e9"", ""d468ab42-3884-4344-ad4a-4a703636fd6a"", ""f4ec8f9b-7107-4263-be45-63839cd8d9e5"", ""a4d16ed6-10cf-44e9-98da-b3c8d6351f15"", ""fa101ded-ddae-4505-96cf-37bd80d05d53"", ""b8f343f9-f346-4286-a031-c04ec98af1d0"", ""9f057df4-1a37-4381-9330-b1eb52be0fa8"", ""b61d6063-352e-460a-a3a1-5b4b5b421d03"", ""1fc82526-64da-4839-9258-0989b84da432""]",9,"[[-2.384185791015625e-07, 0.36945897340774536, 0.45316755771636963, 0.6219671368598938, 0.6483631134033203, 0.5547321438789368, 0.9294112324714661, 0.7594786286354065, 0.7222887277603149], [0.36945897340774536, 0.0, 0.5153966546058655, 0.6808193922042847, 0.7029739022254944, 0.6824305057525635, 0.964626669883728, 0.8555164933204651, 0.8886900544166565], [0.45316755771636963, 0.5153966546058655, -3.5762786865234375e-07, 0.44745534658432007, 0.48199462890625, 0.39766794443130493, 0.8457425236701965, 0.6836119890213013, 0.5412882566452026], [0.6219671368598938, 0.6808193922042847, 0.44745534658432007, -2.384185791015625e-07, 0.5837152600288391, 0.4958030581474304, 0.7352776527404785, 0.5950023531913757, 0.7185345888137817], [0.6483631134033203, 0.7029739022254944, 0.48199462890625, 0.5837152600288391, -1.1920928955078125e-07, 0.4738001823425293, 0.8837315440177917, 0.7593926787376404, 0.6338522434234619], [0.5547321438789368, 0.6824305057525635, 0.39766794443130493, 0.4958030581474304, 0.4738001823425293, -2.384185791015625e-07, 0.761397123336792, 0.4810296297073364, 0.5039794445037842], [0.9294112324714661, 0.964626669883728, 0.8457425236701965, 0.7352776527404785, 0.8837315440177917, 0.761397123336792, -1.1920928955078125e-07, 0.38363373279571533, 0.5895657539367676], [0.7594786286354065, 0.8555164933204651, 0.6836119890213013, 0.5950023531913757, 0.7593926787376404, 0.4810296297073364, 0.38363373279571533, -3.5762786865234375e-07, 0.5184962749481201], [0.7222887277603149, 0.8886900544166565, 0.5412882566452026, 0.7185345888137817, 0.6338522434234619, 0.5039794445037842, 0.5895657539367676, 0.5184962749481201, 2.384185791015625e-07]]",0.6351191997528076,0.15944164991378784,0.36945897340774536,0.964626669883728,0.45031145215034485,0.5019353479146957,0.6279096901416779,0.741306409239769,0.8696240186691284,0.44600772857666016,0.5177728533744812,0.49723193049430847,0.5798226594924927,0.7989616394042969,0.6746885776519775,0.4870041608810425,0.6844908595085144,0.7114838045181882,2026-03-13 10:57:58.262797
118,118,"[""fa0c2ee0-1ea5-4c25-9e14-85f2ed1b19e9"", ""d468ab42-3884-4344-ad4a-4a703636fd6a"", ""f4ec8f9b-7107-4263-be45-63839cd8d9e5"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""411eaadb-2b9d-490e-b5e3-156001227989"", ""5231a679-05dd-4a3f-bdbf-7d46c2771439"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""3e2656b9-dab4-465c-b6ee-bdf1e5c99ec5"", ""abeae188-62e8-426e-8d91-2e5abc0c690a""]",9,"[[-2.384185791015625e-07, 0.36945897340774536, 0.45316755771636963, 0.552573025226593, 0.6365320682525635, 0.6443614959716797, 0.552573025226593, 0.6561352014541626, 0.5565093755722046], [0.36945897340774536, 0.0, 0.5153966546058655, 0.6620486378669739, 0.7530361413955688, 0.7286362648010254, 0.6620486378669739, 0.694280207157135, 0.6556216478347778], [0.45316755771636963, 0.5153966546058655, -3.5762786865234375e-07, 0.48873287439346313, 0.5435300469398499, 0.5531437397003174, 0.48873287439346313, 0.4595677852630615, 0.32912397384643555], [0.552573025226593, 0.6620486378669739, 0.48873287439346313, 0.0, 0.5231590270996094, 0.5027233958244324, 0.0, 0.6187295317649841, 0.5117603540420532], [0.6365320682525635, 0.7530361413955688, 0.5435300469398499, 0.5231590270996094, 5.960464477539063e-08, 0.23776960372924805, 0.5231590270996094, 0.41683292388916016, 0.6112604141235352], [0.6443614959716797, 0.7286362648010254, 0.5531437397003174, 0.5027233958244324, 0.23776960372924805, 0.0, 0.5027233958244324, 0.44426554441452026, 0.628406286239624], [0.552573025226593, 0.6620486378669739, 0.48873287439346313, 0.0, 0.5231590270996094, 0.5027233958244324, 0.0, 0.6187295317649841, 0.5117603540420532], [0.6561352014541626, 0.694280207157135, 0.4595677852630615, 0.6187295317649841, 0.41683292388916016, 0.44426554441452026, 0.6187295317649841, -1.1920928955078125e-07, 0.4789356589317322], [0.5565093755722046, 0.6556216478347778, 0.32912397384643555, 0.5117603540420532, 0.6112604141235352, 0.628406286239624, 0.5117603540420532, 0.4789356589317322, -2.384185791015625e-07]]",0.5301506519317627,0.14078868925571442,0.0,0.7530361413955688,0.39314594864845276,0.4862835705280304,0.5333445370197296,0.6304377317428589,0.6620486378669739,0.44600772857666016,0.4212173521518707,0.5364751815795898,0.6180660724639893,0.5616214275360107,0.4730152487754822,0.4679000675678253,0.550900936126709,0.8493361272129093,2026-03-13 10:57:58.536905
119,119,"[""f77383b2-968b-4fc9-940f-506a32e25610"", ""4510e046-fff1-426d-b8bb-7d7f8e147752"", ""a28f7d57-8d13-4551-8e41-23eb67b9617e"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""411eaadb-2b9d-490e-b5e3-156001227989"", ""5231a679-05dd-4a3f-bdbf-7d46c2771439"", ""9f057df4-1a37-4381-9330-b1eb52be0fa8"", ""b61d6063-352e-460a-a3a1-5b4b5b421d03"", ""1fc82526-64da-4839-9258-0989b84da432""]",9,"[[0.0, 0.6012649536132812, 0.48872530460357666, 0.6464022994041443, 0.6761981248855591, 0.6550980806350708, 0.7321091294288635, 0.7030800580978394, 0.5009520053863525], [0.6012649536132812, 1.1920928955078125e-07, 0.6174551248550415, 0.5955384373664856, 0.7190228700637817, 0.7101801633834839, 0.8309457302093506, 0.7447307109832764, 0.6188483238220215], [0.48872530460357666, 0.6174551248550415, -1.1920928955078125e-07, 0.620438277721405, 0.6058663129806519, 0.6341595649719238, 0.8416218161582947, 0.7946216464042664, 0.7210179567337036], [0.6464022994041443, 0.5955384373664856, 0.620438277721405, 0.0, 0.5231590270996094, 0.5027233958244324, 0.718445897102356, 0.7013993263244629, 0.598381519317627], [0.6761981248855591, 0.7190228700637817, 0.6058663129806519, 0.5231590270996094, 5.960464477539063e-08, 0.23776960372924805, 0.8769724369049072, 0.7620187997817993, 0.6725626587867737], [0.6550980806350708, 0.7101801633834839, 0.6341595649719238, 0.5027233958244324, 0.23776960372924805, 0.0, 0.8162137866020203, 0.6794744729995728, 0.6875970959663391], [0.7321091294288635, 0.8309457302093506, 0.8416218161582947, 0.718445897102356, 0.8769724369049072, 0.8162137866020203, -1.1920928955078125e-07, 0.38363373279571533, 0.5895657539367676], [0.7030800580978394, 0.7447307109832764, 0.7946216464042664, 0.7013993263244629, 0.7620187997817993, 0.6794744729995728, 0.38363373279571533, -3.5762786865234375e-07, 0.5184962749481201], [0.5009520053863525, 0.6188483238220215, 0.7210179567337036, 0.598381519317627, 0.6725626587867737, 0.6875970959663391, 0.5895657539367676, 0.5184962749481201, 2.384185791015625e-07]]",0.6479635834693909,0.12754806876182556,0.23776960372924805,0.8769724369049072,0.5018377006053925,0.5976707488298416,0.6638303697109222,0.7195216417312622,0.8054177165031433,0.5691484808921814,0.4212173521518707,0.49723193049430847,0.6514337658882141,0.7208808064460754,0.7236740589141846,0.49586594104766846,0.6986628174781799,0.7097356960221444,2026-03-13 10:57:58.776209
120,120,"[""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""411eaadb-2b9d-490e-b5e3-156001227989"", ""5231a679-05dd-4a3f-bdbf-7d46c2771439"", ""1c85402e-1dda-4dc7-9fe1-0721787b8108"", ""5e5e6a1c-a3c7-4613-9fd1-adcc73f118a1"", ""60fdffca-9e95-42f9-829b-dec8874c8293"", ""4510e046-fff1-426d-b8bb-7d7f8e147752"", ""b2d03db9-edd3-4467-a2f0-1ef1b8bc5079"", ""90a69f24-d002-480f-b364-e9d6d032b649""]",9,"[[0.0, 0.5231590270996094, 0.5027233958244324, 0.7925806045532227, 0.7832798957824707, 0.5973067879676819, 0.5955384373664856, 0.7084949612617493, 0.7006948590278625], [0.5231590270996094, 5.960464477539063e-08, 0.23776960372924805, 0.6970151662826538, 0.8014072179794312, 0.7040939331054688, 0.7190228700637817, 0.751980185508728, 0.8601051568984985], [0.5027233958244324, 0.23776960372924805, 0.0, 0.6745767593383789, 0.8347566723823547, 0.6718322038650513, 0.7101801633834839, 0.8545767068862915, 0.9224027991294861], [0.7925806045532227, 0.6970151662826538, 0.6745767593383789, -3.5762786865234375e-07, 0.5049126744270325, 0.5588180422782898, 0.6895586252212524, 0.7985711097717285, 0.9052269458770752], [0.7832798957824707, 0.8014072179794312, 0.8347566723823547, 0.5049126744270325, 0.0, 0.39159882068634033, 0.64516282081604, 0.8105729818344116, 0.8247246742248535], [0.5973067879676819, 0.7040939331054688, 0.6718322038650513, 0.5588180422782898, 0.39159882068634033, -3.5762786865234375e-07, 0.6328943967819214, 0.778901219367981, 0.7937804460525513], [0.5955384373664856, 0.7190228700637817, 0.7101801633834839, 0.6895586252212524, 0.64516282081604, 0.6328943967819214, 1.1920928955078125e-07, 0.7102656364440918, 0.7491052150726318], [0.7084949612617493, 0.751980185508728, 0.8545767068862915, 0.7985711097717285, 0.8105729818344116, 0.778901219367981, 0.7102656364440918, 5.960464477539063e-08, 0.8249029517173767], [0.7006948590278625, 0.8601051568984985, 0.9224027991294861, 0.9052269458770752, 0.8247246742248535, 0.7937804460525513, 0.7491052150726318, 0.8249029517173767, -2.384185791015625e-07]]",0.7017360329627991,0.1420406550168991,0.23776960372924805,0.9224027991294861,0.5140358507633209,0.6420957148075104,0.7102228999137878,0.7992801368236542,0.8446666896343231,0.4212173521518707,0.4851098358631134,0.7614246010780334,0.7285387516021729,0.7581107020378113,0.7643769979476929,0.5559172630310059,0.7503421902656555,0.7408849858678288,2026-03-13 10:57:59.017063
